Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,Per Student Budget,Spending Ranges (Per Student)
14019,Elizabeth Buckley,F,9th,Wilson High School,98,79,5,Charter,2283,1319574,578.00,<$584
14020,Daniel Martinez,M,10th,Wilson High School,92,85,5,Charter,2283,1319574,578.00,<$584
14021,Todd Mcclure,M,10th,Wilson High School,82,96,5,Charter,2283,1319574,578.00,<$584
14022,Stephanie Watson,F,12th,Wilson High School,85,68,5,Charter,2283,1319574,578.00,<$584
14023,Julie Gomez,F,9th,Wilson High School,96,90,5,Charter,2283,1319574,578.00,<$584
14024,Tiffany Vazquez,F,11th,Wilson High School,90,90,5,Charter,2283,1319574,578.00,<$584
14025,Martha Carroll,F,12th,Wilson High School,83,94,5,Charter,2283,1319574,578.00,<$584
14026,Daniel Higgins,M,11th,Wilson High School,90,84,5,Charter,2283,1319574,578.00,<$584
14027,Mike Patterson,M,11th,Wilson High School,87,83,5,Charter,2283,1319574,578.00,<$584
14028,Victoria Castro,F,9th,Wilson High School,86,74,5,Charter,2283,1319574,578.00,<$584
14029,Jack Weeks,M,11th,Wilson High School,93,75,5,Charter,2283,1319574,578.00,<$584
14030,Evan Montoya,M,10th,Wilson High School,84,78,5,Charter,2283,1319574,578.00,<$584
14031,James King,M,10th,Wilson High School,86,86,5,Charter,2283,1319574,578.00,<$584
14032,Janet Watkins,F,9th,Wilson High School,89,75,5,Charter,2283,1319574,578.00,<$584
14033,Lydia Gomez,F,12th,Wilson High School,71,68,5,Charter,2283,1319574,578.00,<$584
14034,Lori Peters,F,11th,Wilson High School,99,89,5,Charter,2283,1319574,578.00,<$584
14035,Tamara Cunningham,F,12th,Wilson High School,98,68,5,Charter,2283,1319574,578.00,<$584
14036,Larry Clark,M,11th,Wilson High School,88,68,5,Charter,2283,1319574,578.00,<$584
14037,Brooke Hoffman,F,11th,Wilson High School,98,98,5,Charter,2283,1319574,578.00,<$584
14038,Taylor Martinez,F,9th,Wilson High School,94,95,5,Charter,2283,1319574,578.00,<$584
14039,Tammy Evans,F,9th,Wilson High School,83,92,5,Charter,2283,1319574,578.00,<$584
14040,Gina Mclean,F,10th,Wilson High School,73,91,5,Charter,2283,1319574,578.00,<$584
14041,Colin Farrell,M,10th,Wilson High School,76,91,5,Charter,2283,1319574,578.00,<$584
14042,Benjamin Hoover,M,10th,Wilson High School,83,95,5,Charter,2283,1319574,578.00,<$584
14043,Christopher Morrison,M,11th,Wilson High School,85,79,5,Charter,2283,1319574,578.00,<$584
14044,Richard Bartlett,M,10th,Wilson High School,85,98,5,Charter,2283,1319574,578.00,<$584
14045,Peter Mcdowell,M,9th,Wilson High School,72,94,5,Charter,2283,1319574,578.00,<$584
14046,Mary Turner,F,11th,Wilson High School,86,72,5,Charter,2283,1319574,578.00,<$584
14047,Alex Green,M,9th,Wilson High School,78,77,5,Charter,2283,1319574,578.00,<$584
14048,Luis Johnson,M,11th,Wilson High School,94,70,5,Charter,2283,1319574,578.00,<$584
14049,Ricardo Harris,M,10th,Wilson High School,76,78,5,Charter,2283,1319574,578.00,<$584
14050,Miranda Murphy,F,10th,Wilson High School,87,99,5,Charter,2283,1319574,578.00,<$584
14051,Jacqueline Hamilton,F,11th,Wilson High School,81,95,5,Charter,2283,1319574,578.00,<$584
14052,David Thomas DVM,M,9th,Wilson High School,89,74,5,Charter,2283,1319574,578.00,<$584
14053,Isabel Lopez,F,11th,Wilson High School,76,95,5,Charter,2283,1319574,578.00,<$584
14054,Kelly Montoya,F,9th,Wilson High School,76,95,5,Charter,2283,1319574,578.00,<$584
14055,Heather Weber,F,10th,Wilson High School,69,88,5,Charter,2283,1319574,578.00,<$584
14056,Alexander Colon,M,9th,Wilson High School,92,78,5,Charter,2283,1319574,578.00,<$584
14057,Julie Coleman,F,12th,Wilson High School,84,82,5,Charter,2283,1319574,578.00,<$584
14058,Joseph Cross,M,9th,Wilson High School,80,88,5,Charter,2283,1319574,578.00,<$584
14059,Lori Day,F,10th,Wilson High School,81,74,5,Charter,2283,1319574,578.00,<$584
14060,Mark Soto,M,11th,Wilson High School,77,77,5,Charter,2283,1319574,578.00,<$584
14061,Anthony Miller,M,12th,Wilson High School,86,84,5,Charter,2283,1319574,578.00,<$584
14062,Curtis Alvarez,M,11th,Wilson High School,79,68,5,Charter,2283,1319574,578.00,<$584
14063,Victoria Morrow,F,12th,Wilson High School,99,78,5,Charter,2283,1319574,578.00,<$584
14064,Tyler Phillips,M,12th,Wilson High School,81,84,5,Charter,2283,1319574,578.00,<$584
14065,John Wheeler,M,12th,Wilson High School,92,84,5,Charter,2283,1319574,578.00,<$584
14066,Jesse Wright,M,12th,Wilson High School,92,83,5,Charter,2283,1319574,578.00,<$584
14067,Lisa Hunter,F,11th,Wilson High School,74,80,5,Charter,2283,1319574,578.00,<$584
14068,Brandi Snyder,F,9th,Wilson High School,95,94,5,Charter,2283,1319574,578.00,<$584
14069,John Reynolds,M,11th,Wilson High School,81,99,5,Charter,2283,1319574,578.00,<$584
14070,Brittney Rogers,F,10th,Wilson High School,84,70,5,Charter,2283,1319574,578.00,<$584
14071,Maria Reyes,F,9th,Wilson High School,87,85,5,Charter,2283,1319574,578.00,<$584
14072,Timothy Brooks,M,11th,Wilson High School,80,96,5,Charter,2283,1319574,578.00,<$584
14073,Ariel Burke,F,11th,Wilson High School,70,87,5,Charter,2283,1319574,578.00,<$584
14074,Adam Love,M,10th,Wilson High School,79,77,5,Charter,2283,1319574,578.00,<$584
14075,Jill Hudson DDS,F,12th,Wilson High School,91,90,5,Charter,2283,1319574,578.00,<$584
14076,Robert Baker,M,9th,Wilson High School,99,87,5,Charter,2283,1319574,578.00,<$584
14077,April Rodriguez,F,9th,Wilson High School,74,91,5,Charter,2283,1319574,578.00,<$584
14078,Alicia Robinson,F,11th,Wilson High School,91,69,5,Charter,2283,1319574,578.00,<$584
14079,James Palmer,M,11th,Wilson High School,86,99,5,Charter,2283,1319574,578.00,<$584
14080,Mary Mccormick MD,F,10th,Wilson High School,87,85,5,Charter,2283,1319574,578.00,<$584
14081,Michelle Smith MD,F,9th,Wilson High School,94,68,5,Charter,2283,1319574,578.00,<$584
14082,Tyler Nunez,M,11th,Wilson High School,92,96,5,Charter,2283,1319574,578.00,<$584
14083,Douglas Oneal,M,11th,Wilson High School,75,94,5,Charter,2283,1319574,578.00,<$584
14084,Jose Wagner,M,9th,Wilson High School,87,91,5,Charter,2283,1319574,578.00,<$584
14085,Kelsey Garcia,F,10th,Wilson High School,73,71,5,Charter,2283,1319574,578.00,<$584
14086,William Farley,M,12th,Wilson High School,73,90,5,Charter,2283,1319574,578.00,<$584
14087,John Oconnell,M,12th,Wilson High School,84,78,5,Charter,2283,1319574,578.00,<$584
14088,Brad Hardy,M,9th,Wilson High School,96,87,5,Charter,2283,1319574,578.00,<$584
14089,Curtis Ford,M,12th,Wilson High School,93,80,5,Charter,2283,1319574,578.00,<$584
14090,Melanie Aguilar,F,11th,Wilson High School,90,84,5,Charter,2283,1319574,578.00,<$584
14091,Caleb Patrick,M,9th,Wilson High School,84,72,5,Charter,2283,1319574,578.00,<$584
14092,Jay Mueller,M,9th,Wilson High School,70,77,5,Charter,2283,1319574,578.00,<$584
14093,Sharon Rush,F,11th,Wilson High School,94,69,5,Charter,2283,1319574,578.00,<$584
14094,Christina Fisher,F,10th,Wilson High School,84,73,5,Charter,2283,1319574,578.00,<$584
14095,Brian Johnson,M,10th,Wilson High School,84,86,5,Charter,2283,1319574,578.00,<$584
14096,Sara Montgomery,F,11th,Wilson High School,99,73,5,Charter,2283,1319574,578.00,<$584
14097,Julie Ramos,F,9th,Wilson High School,86,75,5,Charter,2283,1319574,578.00,<$584
14098,Travis Barnes,M,11th,Wilson High School,93,96,5,Charter,2283,1319574,578.00,<$584
14099,Mark Lewis,M,9th,Wilson High School,97,89,5,Charter,2283,1319574,578.00,<$584
14100,Brian Johnson,M,9th,Wilson High School,82,98,5,Charter,2283,1319574,578.00,<$584
14101,Zachary Green,M,11th,Wilson High School,88,85,5,Charter,2283,1319574,578.00,<$584
14102,James Walker,M,9th,Wilson High School,74,69,5,Charter,2283,1319574,578.00,<$584
14103,Vickie Guerrero,F,9th,Wilson High School,89,93,5,Charter,2283,1319574,578.00,<$584
14104,Joshua Chambers,M,10th,Wilson High School,91,94,5,Charter,2283,1319574,578.00,<$584
14105,Robert Jordan,M,12th,Wilson High School,82,76,5,Charter,2283,1319574,578.00,<$584
14106,Robert Fernandez,M,11th,Wilson High School,78,82,5,Charter,2283,1319574,578.00,<$584
14107,Stephen Cortez,M,10th,Wilson High School,74,87,5,Charter,2283,1319574,578.00,<$584
14108,Stephanie Coleman,F,11th,Wilson High School,73,77,5,Charter,2283,1319574,578.00,<$584
14109,Margaret Smith,F,9th,Wilson High School,99,79,5,Charter,2283,1319574,578.00,<$584
14110,Sherry Johnson,F,9th,Wilson High School,97,86,5,Charter,2283,1319574,578.00,<$584
14111,Carl Burns MD,M,9th,Wilson High School,81,83,5,Charter,2283,1319574,578.00,<$584
14112,Joshua Vega,M,10th,Wilson High School,76,74,5,Charter,2283,1319574,578.00,<$584
14113,Ian Simon,M,11th,Wilson High School,75,73,5,Charter,2283,1319574,578.00,<$584
14114,Rodney Johns,M,11th,Wilson High School,98,80,5,Charter,2283,1319574,578.00,<$584
14115,Ashlee Lee,F,11th,Wilson High School,90,73,5,Charter,2283,1319574,578.00,<$584
14116,Judy Smith,F,10th,Wilson High School,91,70,5,Charter,2283,1319574,578.00,<$584
14117,Theresa Bradley,F,10th,Wilson High School,72,91,5,Charter,2283,1319574,578.00,<$584
14118,Melissa Tucker,F,11th,Wilson High School,84,74,5,Charter,2283,1319574,578.00,<$584
14119,Christina Ray,F,11th,Wilson High School,91,77,5,Charter,2283,1319574,578.00,<$584
14120,Mr. Juan Buckley DDS,M,9th,Wilson High School,77,89,5,Charter,2283,1319574,578.00,<$584
14121,Melanie Lawrence,F,9th,Wilson High School,72,74,5,Charter,2283,1319574,578.00,<$584
14122,Ashley Jones,F,11th,Wilson High School,72,83,5,Charter,2283,1319574,578.00,<$584
14123,Crystal Poole,F,9th,Wilson High School,73,70,5,Charter,2283,1319574,578.00,<$584
14124,Amy Salas,F,10th,Wilson High School,78,79,5,Charter,2283,1319574,578.00,<$584
14125,Brenda Miller,F,10th,Wilson High School,88,85,5,Charter,2283,1319574,578.00,<$584
14126,Michael Alvarez,M,10th,Wilson High School,99,71,5,Charter,2283,1319574,578.00,<$584
14127,Lisa Villa,F,12th,Wilson High School,84,98,5,Charter,2283,1319574,578.00,<$584
14128,David Salinas,M,11th,Wilson High School,72,88,5,Charter,2283,1319574,578.00,<$584
14129,Scott Briggs,M,10th,Wilson High School,73,94,5,Charter,2283,1319574,578.00,<$584
14130,Samantha Hall,F,10th,Wilson High School,76,94,5,Charter,2283,1319574,578.00,<$584
14131,Erika Ford,F,11th,Wilson High School,84,76,5,Charter,2283,1319574,578.00,<$584
14132,Julia Rodriguez,F,11th,Wilson High School,73,97,5,Charter,2283,1319574,578.00,<$584
14133,Nancy Thompson,F,12th,Wilson High School,96,70,5,Charter,2283,1319574,578.00,<$584
14134,Victoria Wang,F,9th,Wilson High School,81,68,5,Charter,2283,1319574,578.00,<$584
14135,William Miller,M,10th,Wilson High School,91,69,5,Charter,2283,1319574,578.00,<$584
14136,Krista Price,F,11th,Wilson High School,95,86,5,Charter,2283,1319574,578.00,<$584
14137,Daniel Robinson,M,10th,Wilson High School,78,86,5,Charter,2283,1319574,578.00,<$584
14138,Stacie Smith,F,10th,Wilson High School,89,70,5,Charter,2283,1319574,578.00,<$584
14139,Douglas Jones,M,10th,Wilson High School,69,80,5,Charter,2283,1319574,578.00,<$584
14140,Cynthia May,F,11th,Wilson High School,76,91,5,Charter,2283,1319574,578.00,<$584
14141,Randy Deleon,M,9th,Wilson High School,96,74,5,Charter,2283,1319574,578.00,<$584
14142,Jessica Acosta,F,11th,Wilson High School,91,77,5,Charter,2283,1319574,578.00,<$584
14143,Jenna Jones,F,10th,Wilson High School,96,89,5,Charter,2283,1319574,578.00,<$584
14144,Brandon Little,M,9th,Wilson High School,92,73,5,Charter,2283,1319574,578.00,<$584
14145,Kenneth Bauer,M,10th,Wilson High School,94,98,5,Charter,2283,1319574,578.00,<$584
14146,Douglas Rivera,M,11th,Wilson High School,85,89,5,Charter,2283,1319574,578.00,<$584
14147,Natalie Skinner,F,11th,Wilson High School,85,81,5,Charter,2283,1319574,578.00,<$584
14148,Amy Marshall,F,9th,Wilson High School,69,96,5,Charter,2283,1319574,578.00,<$584
14149,Morgan Reyes,F,10th,Wilson High School,89,94,5,Charter,2283,1319574,578.00,<$584
14150,Amy Delgado,F,12th,Wilson High School,86,77,5,Charter,2283,1319574,578.00,<$584
14151,Dr. Michelle Brown,F,12th,Wilson High School,95,87,5,Charter,2283,1319574,578.00,<$584
14152,Jacob Barber,M,11th,Wilson High School,84,80,5,Charter,2283,1319574,578.00,<$584
14153,Raymond Krueger,M,12th,Wilson High School,98,78,5,Charter,2283,1319574,578.00,<$584
14154,Richard Wilson,M,9th,Wilson High School,91,90,5,Charter,2283,1319574,578.00,<$584
14155,Shane Cameron,M,9th,Wilson High School,96,97,5,Charter,2283,1319574,578.00,<$584
14156,Sally Hines,F,10th,Wilson High School,82,99,5,Charter,2283,1319574,578.00,<$584
14157,Timothy Brown,M,11th,Wilson High School,77,87,5,Charter,2283,1319574,578.00,<$584
14158,Brian Montgomery,M,9th,Wilson High School,97,72,5,Charter,2283,1319574,578.00,<$584
14159,Andrew Powell,M,12th,Wilson High School,99,83,5,Charter,2283,1319574,578.00,<$584
14160,Maria Giles,F,10th,Wilson High School,89,96,5,Charter,2283,1319574,578.00,<$584
14161,Timothy Rogers,M,10th,Wilson High School,99,78,5,Charter,2283,1319574,578.00,<$584
14162,Bradley Sharp,M,12th,Wilson High School,98,73,5,Charter,2283,1319574,578.00,<$584
14163,Adrienne Salazar,F,9th,Wilson High School,80,83,5,Charter,2283,1319574,578.00,<$584
14164,Brian Espinoza,M,10th,Wilson High School,81,70,5,Charter,2283,1319574,578.00,<$584
14165,James Cruz,M,9th,Wilson High School,98,85,5,Charter,2283,1319574,578.00,<$584
14166,John Rodriguez,M,9th,Wilson High School,95,72,5,Charter,2283,1319574,578.00,<$584
14167,Danielle Oneill,F,12th,Wilson High School,78,76,5,Charter,2283,1319574,578.00,<$584
14168,David Horton,M,10th,Wilson High School,85,73,5,Charter,2283,1319574,578.00,<$584
14169,Mary Morrison,F,12th,Wilson High School,70,96,5,Charter,2283,1319574,578.00,<$584
14170,Michael Koch,M,12th,Wilson High School,88,89,5,Charter,2283,1319574,578.00,<$584
14171,Brian Murphy,M,12th,Wilson High School,87,75,5,Charter,2283,1319574,578.00,<$584
14172,Jordan Gaines,F,11th,Wilson High School,92,84,5,Charter,2283,1319574,578.00,<$584
14173,Felicia Andrews,F,11th,Wilson High School,72,76,5,Charter,2283,1319574,578.00,<$584
14174,Jose Huffman PhD,M,11th,Wilson High School,79,96,5,Charter,2283,1319574,578.00,<$584
14175,Ashley Fischer,F,9th,Wilson High School,70,89,5,Charter,2283,1319574,578.00,<$584
14176,Alexis Reid,F,11th,Wilson High School,69,85,5,Charter,2283,1319574,578.00,<$584
14177,Melissa Patterson,F,11th,Wilson High School,71,93,5,Charter,2283,1319574,578.00,<$584
14178,Ashley West,F,10th,Wilson High School,70,93,5,Charter,2283,1319574,578.00,<$584
14179,Samuel Nichols,M,9th,Wilson High School,69,92,5,Charter,2283,1319574,578.00,<$584
14180,Sara Hill,F,9th,Wilson High School,72,89,5,Charter,2283,1319574,578.00,<$584
14181,Valerie Watson,F,12th,Wilson High School,97,74,5,Charter,2283,1319574,578.00,<$584
14182,Pam Kelley,F,9th,Wilson High School,92,91,5,Charter,2283,1319574,578.00,<$584
14183,Stephen Mercado,M,10th,Wilson High School,99,82,5,Charter,2283,1319574,578.00,<$584
14184,Brandon Johnson,M,9th,Wilson High School,79,97,5,Charter,2283,1319574,578.00,<$584
14185,Sheila Gonzalez,F,12th,Wilson High School,74,73,5,Charter,2283,1319574,578.00,<$584
14186,Michelle Smith,F,10th,Wilson High School,98,95,5,Charter,2283,1319574,578.00,<$584
14187,Amber Castro,F,11th,Wilson High School,93,75,5,Charter,2283,1319574,578.00,<$584
14188,Brenda Davila,F,12th,Wilson High School,81,77,5,Charter,2283,1319574,578.00,<$584
14189,Dennis Alexander,M,9th,Wilson High School,85,92,5,Charter,2283,1319574,578.00,<$584
14190,Deanna Mccarthy DDS,F,9th,Wilson High School,75,94,5,Charter,2283,1319574,578.00,<$584
14191,Reginald Rodriguez,M,12th,Wilson High School,86,82,5,Charter,2283,1319574,578.00,<$584
14192,Sheri Smith,F,11th,Wilson High School,77,78,5,Charter,2283,1319574,578.00,<$584
14193,Ariana Ellis,F,10th,Wilson High School,76,78,5,Charter,2283,1319574,578.00,<$584
14194,Aaron Reyes,M,11th,Wilson High School,94,91,5,Charter,2283,1319574,578.00,<$584
14195,Joseph Lee,M,10th,Wilson High School,89,91,5,Charter,2283,1319574,578.00,<$584
14196,Karen Shaw,F,12th,Wilson High School,85,92,5,Charter,2283,1319574,578.00,<$584
14197,Shannon Leach,M,12th,Wilson High School,89,90,5,Charter,2283,1319574,578.00,<$584
14198,Renee Ramsey,F,10th,Wilson High School,87,98,5,Charter,2283,1319574,578.00,<$584
14199,Jennifer Brown,F,12th,Wilson High School,80,93,5,Charter,2283,1319574,578.00,<$584
14200,Andrew Park,M,12th,Wilson High School,95,84,5,Charter,2283,1319574,578.00,<$584
14201,Nicholas Rodriguez,M,10th,Wilson High School,87,87,5,Charter,2283,1319574,578.00,<$584
14202,Jared Smith,M,10th,Wilson High School,84,72,5,Charter,2283,1319574,578.00,<$584
14203,Michelle Santana,F,11th,Wilson High School,80,95,5,Charter,2283,1319574,578.00,<$584
14204,Linda Carter,F,9th,Wilson High School,96,68,5,Charter,2283,1319574,578.00,<$584
14205,Daniel Castillo,M,10th,Wilson High School,83,77,5,Charter,2283,1319574,578.00,<$584
14206,Grace Henson,F,11th,Wilson High School,73,92,5,Charter,2283,1319574,578.00,<$584
14207,Kevin Medina,M,10th,Wilson High School,87,74,5,Charter,2283,1319574,578.00,<$584
14208,Nicole Green,F,11th,Wilson High School,69,73,5,Charter,2283,1319574,578.00,<$584
14209,Fernando Hines,M,11th,Wilson High School,92,82,5,Charter,2283,1319574,578.00,<$584
14210,Mrs. Robin Hughes,F,11th,Wilson High School,99,88,5,Charter,2283,1319574,578.00,<$584
14211,Vickie Williams,F,9th,Wilson High School,98,99,5,Charter,2283,1319574,578.00,<$584
14212,Christopher Nielsen,M,11th,Wilson High School,74,79,5,Charter,2283,1319574,578.00,<$584
14213,Tracy Jones,F,10th,Wilson High School,69,93,5,Charter,2283,1319574,578.00,<$584
14214,Eduardo Stout,M,9th,Wilson High School,72,84,5,Charter,2283,1319574,578.00,<$584
14215,Michelle Harper,F,11th,Wilson High School,77,97,5,Charter,2283,1319574,578.00,<$584
14216,Sarah Peterson,F,11th,Wilson High School,70,95,5,Charter,2283,1319574,578.00,<$584
14217,Gabriella Wood,F,10th,Wilson High School,79,79,5,Charter,2283,1319574,578.00,<$584
14218,Adam Taylor,M,9th,Wilson High School,86,88,5,Charter,2283,1319574,578.00,<$584
14219,Corey Oneill,M,10th,Wilson High School,98,86,5,Charter,2283,1319574,578.00,<$584
14220,Brianna Jones,F,9th,Wilson High School,88,78,5,Charter,2283,1319574,578.00,<$584
14221,Melanie Brown,F,12th,Wilson High School,89,88,5,Charter,2283,1319574,578.00,<$584
14222,Christian Collier,M,10th,Wilson High School,92,94,5,Charter,2283,1319574,578.00,<$584
14223,Samantha Bell,F,10th,Wilson High School,93,82,5,Charter,2283,1319574,578.00,<$584
14224,Tanya Richmond,F,10th,Wilson High School,84,80,5,Charter,2283,1319574,578.00,<$584
14225,Deborah Hughes,F,10th,Wilson High School,84,92,5,Charter,2283,1319574,578.00,<$584
14226,Brianna Ritter,F,10th,Wilson High School,96,89,5,Charter,2283,1319574,578.00,<$584
14227,Paul Davidson,M,9th,Wilson High School,69,70,5,Charter,2283,1319574,578.00,<$584
14228,James Johnson,M,11th,Wilson High School,73,76,5,Charter,2283,1319574,578.00,<$584
14229,Nichole Watson,F,9th,Wilson High School,80,72,5,Charter,2283,1319574,578.00,<$584
14230,Brandon Thomas,M,12th,Wilson High School,82,77,5,Charter,2283,1319574,578.00,<$584
14231,Chris Strong,M,12th,Wilson High School,73,72,5,Charter,2283,1319574,578.00,<$584
14232,Kimberly Booth,F,10th,Wilson High School,99,82,5,Charter,2283,1319574,578.00,<$584
14233,Jaime Young,M,10th,Wilson High School,88,83,5,Charter,2283,1319574,578.00,<$584
14234,Alexa Park,F,9th,Wilson High School,94,90,5,Charter,2283,1319574,578.00,<$584
14235,Laura Jones,F,9th,Wilson High School,71,71,5,Charter,2283,1319574,578.00,<$584
14236,Joy Jefferson,F,9th,Wilson High School,91,70,5,Charter,2283,1319574,578.00,<$584
14237,Donna Monroe,F,9th,Wilson High School,99,83,5,Charter,2283,1319574,578.00,<$584
14238,Cheryl Gibson,F,11th,Wilson High School,73,81,5,Charter,2283,1319574,578.00,<$584
14239,Charles Miller,M,12th,Wilson High School,95,85,5,Charter,2283,1319574,578.00,<$584
14240,Stacey Jones,F,11th,Wilson High School,91,69,5,Charter,2283,1319574,578.00,<$584
14241,Laura Shannon DVM,F,11th,Wilson High School,83,83,5,Charter,2283,1319574,578.00,<$584
14242,Phillip Alvarez,M,10th,Wilson High School,97,96,5,Charter,2283,1319574,578.00,<$584
14243,Sharon Edwards,F,10th,Wilson High School,88,83,5,Charter,2283,1319574,578.00,<$584
